num,M1,M2,mu,WHnu,WHmuL,BHmuL,BHmuR,BmuLmuR,sum
93086,4939.59606,1448.23698,305.713161,2.4260854e-09,-5.41953295e-10,4.84056947e-11,-9.65890133e-11,7.37375531e-12,1.84332254e-09
93090,4843.6397,1433.19201,306.100717,2.5471661e-09,-5.89522043e-10,5.29004117e-11,-1.05535219e-10,8.0646181e-12,1.91307387e-09
93096,2656.07846,1167.53607,369.480591,2.45311468e-09,-5.2628163e-10,7.37015748e-11,-1.47158995e-10,3.17676232e-11,1.88514326e-09
93098,1234.58546,1494.88306,307.394148,2.41533294e-09,-5.59677985e-10,1.86895754e-10,-3.72764254e-10,1.47810222e-10,1.81759668e-09
93102,4319.51214,1059.52047,307.528229,3.15700976e-09,-6.59199653e-10,5.23624834e-11,-1.04502859e-10,9.89692843e-12,2.45556666e-09
93108,1019.40712,1017.7083,306.047336,3.40034992e-09,-7.29274697e-10,2.06438544e-10,-4.11783899e-10,1.91312602e-10,2.65704247e-09
93110,3717.40224,1067.26746,311.874212,2.95209138e-09,-5.92283298e-10,5.5459736e-11,-1.10709093e-10,1.33622806e-11,2.31792101e-09
93122,2320.83214,1411.23021,360.539409,2.12669801e-09,-4.74724454e-10,8.70364363e-11,-1.73759271e-10,4.23990143e-11,1.60764973e-09
93130,2589.63614,1376.82694,309.196868,2.26712492e-09,-4.58508823e-10,7.43184401e-11,-1.48362686e-10,2.79269305e-11,1.76249878e-09
93134,2769.21538,1175.0416,291.982742,3.09238828e-09,-6.73321881e-10,8.80836981e-11,-1.75723583e-10,2.73728374e-11,2.35879935e-09
93140,3306.88568,1215.23843,342.810218,2.60225778e-09,-5.74920179e-10,6.6438998e-11,-1.32619092e-10,1.99468602e-11,1.98110436e-09
93142,4851.68296,1072.0019,307.305951,3.04927706e-09,-6.23689606e-10,4.48676176e-11,-8.95548489e-11,7.34820578e-12,2.38824843e-09
93146,2227.54589,1309.46484,258.09272,2.90712674e-09,-5.99969385e-10,1.05340417e-10,-2.10111635e-10,3.80517171e-11,2.24043786e-09
93148,3075.84702,1484.91382,321.844031,2.29357837e-09,-5.22727497e-10,7.58395695e-11,-1.51341298e-10,2.30035262e-11,1.71835267e-09
93150,1437.39416,1535.98436,267.299565,2.49497603e-09,-5.40512705e-10,1.62447231e-10,-3.23957307e-10,9.67337763e-11,1.88968703e-09
93156,3099.01955,1481.54527,305.157521,2.22294394e-09,-4.68874151e-10,6.77720504e-11,-1.35269752e-10,1.99110382e-11,1.70648313e-09
93162,4949.10428,1443.54805,345.946788,2.1815301e-09,-4.90388918e-10,4.41814086e-11,-8.81970834e-11,7.87677045e-12,1.65500227e-09
93172,3487.82511,1250.50998,372.869648,2.32301068e-09,-5.12260276e-10,5.83094232e-11,-1.16424464e-10,1.81639569e-11,1.77079931e-09
93176,2818.13152,1249.08364,391.611614,2.26673128e-09,-5.09566656e-10,7.11390671e-11,-1.4204608e-10,3.02311621e-11,1.71648877e-09
93180,3404.48935,1566.82624,308.441064,2.12908178e-09,-4.60446555e-10,6.37003878e-11,-1.27136391e-10,1.66511106e-11,1.62185033e-09
93184,1156.43268,1193.67211,293.307641,2.85850493e-09,-5.92070318e-10,1.72151829e-10,-3.43465565e-10,1.3665385e-10,2.23177473e-09
93194,3500.46483,1739.76778,284.197944,2.06322609e-09,-4.47668973e-10,6.57482587e-11,-1.31184411e-10,1.50176425e-11,1.5651386e-09
93202,1276.40446,1325.21101,289.281389,2.73279303e-09,-5.95636876e-10,1.74273139e-10,-3.47611088e-10,1.25538425e-10,2.08935663e-09
93204,1103.86504,1451.10343,280.042065,2.59659543e-09,-5.73788487e-10,2.04976047e-10,-4.0874741e-10,1.63631461e-10,1.98266704e-09
93212,1731.41998,1199.70026,258.091166,3.20284512e-09,-6.61727067e-10,1.36043219e-10,-2.71317462e-10,6.48330847e-11,2.4706769e-09
93224,1741.97562,1443.25578,294.0234,2.42874778e-09,-5.24771783e-10,1.26085999e-10,-2.51564832e-10,6.7929653e-11,1.84642682e-09
93234,2348.59029,1020.54523,335.995951,3.17751871e-09,-6.95743267e-10,9.6475656e-11,-1.92538959e-10,4.26092447e-11,2.42832138e-09
93248,1137.77948,1674.07944,296.593368,2.11026541e-09,-4.68260784e-10,1.84345443e-10,-3.6772936e-10,1.50636467e-10,1.60925718e-09
93250,2030.1296,1034.88116,281.378866,3.36471258e-09,-6.75812399e-10,1.07662412e-10,-2.14816729e-10,4.74368313e-11,2.6291827e-09
93254,1345.39087,1414.53988,302.413109,2.48415936e-09,-5.50483952e-10,1.62843116e-10,-3.24861167e-10,1.16482514e-10,1.88813987e-09
93258,2207.67641,1105.12124,343.184319,2.80657587e-09,-6.05621289e-10,9.52599947e-11,-1.90147371e-10,4.65148915e-11,2.15258209e-09
93262,2869.16104,1611.63756,310.235279,2.22883444e-09,-5.19863939e-10,8.62391757e-11,-1.72049767e-10,2.70736991e-11,1.65023361e-09
93266,1924.67695,1055.62332,269.867122,3.468806e-09,-7.04595857e-10,1.18973499e-10,-2.37331214e-10,5.30241494e-11,2.69887658e-09
93268,4956.02892,1104.68167,296.968508,3.04013678e-09,-6.20485198e-10,4.45430718e-11,-8.88994194e-11,6.81387448e-12,2.38210911e-09
93278,2196.83479,1205.80494,262.431367,3.12524412e-09,-6.43228839e-10,1.06795622e-10,-2.1302206e-10,3.98333138e-11,2.41562216e-09
93292,3301.03768,1168.39569,278.785196,3.29905661e-09,-7.26371772e-10,7.92376674e-11,-1.58033891e-10,1.84433868e-11,2.512332e-09
93296,1200.70477,1504.84203,250.753514,2.62576029e-09,-5.5246136e-10,1.90448759e-10,-3.79722701e-10,1.27050095e-10,2.01107508e-09
93300,2381.53562,1715.25733,264.402504,2.16161743e-09,-4.53946849e-10,9.50418509e-11,-1.89599607e-10,3.27211904e-11,1.64583402e-09
93304,3215.29476,1479.51443,335.512492,2.08116788e-09,-4.47613537e-10,6.2798236e-11,-1.25370678e-10,1.95196173e-11,1.59050152e-09
93310,2816.18341,1537.00069,281.36071,2.32084979e-09,-4.92468713e-10,7.99409364e-11,-1.59504063e-10,2.39518879e-11,1.77276984e-09
93322,2416.92145,1206.27628,342.919295,2.5251271e-09,-5.39267378e-10,8.38411159e-11,-1.67373105e-10,3.71717215e-11,1.93949945e-09
93330,2444.88315,1562.34906,271.793846,2.45544485e-09,-5.40168258e-10,1.01229796e-10,-2.01899549e-10,3.39332304e-11,1.84854007e-09
93334,4235.20036,1547.37384,264.701559,2.49292601e-09,-5.37339303e-10,5.86804719e-11,-1.17044006e-10,9.44318661e-12,1.90666636e-09
93348,1449.73748,1302.12412,306.927887,2.48572485e-09,-5.14295379e-10,1.3335407e-10,-2.66141109e-10,9.01207098e-11,1.92876314e-09
93350,1519.55801,1241.68605,361.675619,2.44912853e-09,-5.50024351e-10,1.32073225e-10,-2.63621983e-10,1.00167945e-10,1.86772337e-09
93358,4004.2179,1397.3599,315.096513,2.45559226e-09,-5.49443137e-10,5.86092661e-11,-1.16958681e-10,1.23586388e-11,1.86015835e-09
93370,3709.59557,1018.55301,315.458522,3.39588973e-09,-7.45644439e-10,6.60008953e-11,-1.31694918e-10,1.52478433e-11,2.59979911e-09
93372,2730.91151,1013.73973,304.265856,3.20166451e-09,-6.42842669e-10,7.72944478e-11,-1.54272483e-10,2.63862166e-11,2.50823002e-09
93374,1313.67435,1781.62139,285.626616,2.11445156e-09,-4.83268868e-10,1.79448641e-10,-3.57857777e-10,1.24336858e-10,1.57711041e-09
93378,4315.41878,1117.71328,335.993785,2.88088763e-09,-6.30671061e-10,5.25375454e-11,-1.04864536e-10,1.08383877e-11,2.20872796e-09
93380,3191.27225,1255.8729,304.974641,2.87298531e-09,-6.48694819e-10,7.82618137e-11,-1.56134376e-10,2.11007873e-11,2.16751872e-09
93388,4347.94281,1225.69242,304.983875,2.68047477e-09,-5.54772496e-10,4.93701546e-11,-9.85418029e-11,9.3449313e-12,2.08587555e-09
93390,1089.7375,1193.18255,278.505488,3.2349142e-09,-7.16373944e-10,2.1891639e-10,-4.36466881e-10,1.7648762e-10,2.47747739e-09
93394,4022.41905,1483.50151,298.658695,2.49778639e-09,-5.74768424e-10,6.37164435e-11,-1.27103982e-10,1.22548552e-11,1.87188528e-09
93400,2193.32146,1652.91005,279.819845,2.13379636e-09,-4.49044017e-10,9.8434762e-11,-1.96408511e-10,3.96257598e-11,1.62640435e-09
93402,3279.25283,1558.34639,273.2124,2.40534157e-09,-5.20364573e-10,7.35468372e-11,-1.46712662e-10,1.73342003e-11,1.82914537e-09
93404,4523.51972,1867.73939,266.267569,2.10761451e-09,-4.71005953e-10,5.70693536e-11,-1.13814538e-10,8.27030854e-12,1.58813368e-09
93408,1520.17676,1754.88566,285.003453,2.14396104e-09,-4.87935527e-10,1.57324788e-10,-3.13759373e-10,9.40016627e-11,1.59359259e-09
93414,4624.60635,1051.47845,268.7076,3.52919173e-09,-7.2090686e-10,5.23016321e-11,-1.04338358e-10,7.6893162e-12,2.76393746e-09
93416,3367.57315,1545.56865,286.994975,2.37465723e-09,-5.24974044e-10,7.18841088e-11,-1.43408408e-10,1.71569592e-11,1.79531585e-09
93418,1887.60722,1195.31638,377.022104,2.45213481e-09,-5.49226548e-10,1.06348725e-10,-2.12311783e-10,6.76961107e-11,1.86464131e-09
93422,4025.78477,1024.08621,304.818572,3.43119711e-09,-7.42218384e-10,6.08035093e-11,-1.21319143e-10,1.21660781e-11,2.64062917e-09
93432,1825.717,1033.32525,280.629141,3.65408019e-09,-7.87055602e-10,1.36420421e-10,-2.72074137e-10,6.6017987e-11,2.79738886e-09
93434,2091.17611,1091.31809,301.915974,3.07264894e-09,-6.36180264e-10,1.03247437e-10,-2.06038466e-10,4.71208842e-11,2.38079853e-09
93436,4445.39184,1782.95141,264.716222,2.20502438e-09,-4.88243398e-10,5.76780811e-11,-1.15030529e-10,8.54705902e-12,1.66797559e-09
93440,2128.94845,1289.69193,380.551593,2.25903717e-09,-5.11368638e-10,9.44449066e-11,-1.88556643e-10,5.34192059e-11,1.706976e-09
93446,4676.46487,1340.13446,304.970053,2.48860804e-09,-5.25887703e-10,4.67861422e-11,-9.33799483e-11,7.96031455e-12,1.92408684e-09
93454,1927.57613,1603.6134,263.704026,2.47731464e-09,-5.48445236e-10,1.3134579e-10,-2.6190217e-10,5.60953629e-11,1.85440838e-09
93460,4711.28767,1124.86614,330.069779,2.81670155e-09,-5.98077069e-10,4.61756648e-11,-9.21745029e-11,8.43833808e-12,2.18106398e-09
93462,1813.11721,1394.39898,302.787765,2.53607744e-09,-5.64352188e-10,1.26893363e-10,-2.53160492e-10,6.71443963e-11,1.91260252e-09
93466,3436.91372,1404.97918,264.29005,2.69129236e-09,-5.65189842e-10,6.96777728e-11,-1.3899274e-10,1.50371435e-11,2.0718247e-09
93468,4892.1327,1019.84268,249.013009,3.96023655e-09,-8.15169013e-10,5.37938102e-11,-1.07268521e-10,6.53894891e-12,3.09813178e-09
93474,4977.74148,1568.08906,284.333127,2.19051875e-09,-4.54058638e-10,4.33310813e-11,-8.64772568e-11,6.35404476e-12,1.69966798e-09
93476,4394.21015,1244.86397,336.589904,2.53603754e-09,-5.51112755e-10,4.93764029e-11,-9.85654726e-11,1.010604e-11,1.94584176e-09
93478,4905.91702,1050.01388,297.953773,3.40811152e-09,-7.36085582e-10,5.05217683e-11,-1.00799158e-10,7.49003926e-12,2.62923859e-09
93480,1389.96032,1405.69389,353.201276,2.10406241e-09,-4.55670924e-10,1.30349658e-10,-2.60214763e-10,1.04311864e-10,1.62283825e-09
93490,2516.13036,1520.8366,300.567605,2.36080932e-09,-5.32997065e-10,9.52493403e-11,-1.9002775e-10,3.42884607e-11,1.76732231e-09
93494,1495.9055,1452.96888,284.246989,2.42396403e-09,-5.10861742e-10,1.41201551e-10,-2.81713097e-10,8.60939424e-11,1.85868469e-09
93502,2200.96388,1414.47859,276.889334,2.59416578e-09,-5.53090402e-10,1.05187265e-10,-2.09839416e-10,4.12264764e-11,1.97764971e-09
93508,2369.9658,1567.88913,297.451514,2.29697194e-09,-5.16037355e-10,1.00227587e-10,-1.99957371e-10,3.84077857e-11,1.71961258e-09
93512,1124.51405,1397.24026,269.369553,2.75120917e-09,-5.97259905e-10,2.03526537e-10,-4.05824498e-10,1.54037625e-10,2.10568893e-09
93518,4160.88283,1836.69123,252.809477,2.16850916e-09,-4.67841531e-10,6.05861946e-11,-1.20824735e-10,9.47521368e-12,1.6499043e-09
93520,3850.64398,1313.16221,353.965895,2.38425621e-09,-5.40946879e-10,5.75096648e-11,-1.14799989e-10,1.46302487e-11,1.80064926e-09
93524,3217.11892,1241.61726,273.873489,3.05462365e-09,-6.56634334e-10,7.7525176e-11,-1.54636158e-10,1.86106446e-11,2.33948898e-09
93530,2557.15729,1646.23345,283.210131,2.32125819e-09,-5.28990079e-10,9.95278654e-11,-1.98503669e-10,3.26575251e-11,1.72594983e-09
93532,3937.82443,1113.23421,300.455977,3.13714836e-09,-6.71266315e-10,6.01800189e-11,-1.20082752e-10,1.23622845e-11,2.4183416e-09
93538,2428.91222,1354.82166,365.171704,2.20328182e-09,-4.92998367e-10,8.38475831e-11,-1.67395561e-10,3.92840849e-11,1.66601956e-09
93540,4539.34528,1011.66223,281.506374,3.70836871e-09,-7.92628185e-10,5.65561017e-11,-1.12814051e-10,8.71208498e-12,2.86819466e-09
93544,4455.8611,1774.99448,268.417946,2.16133953e-09,-4.73823207e-10,5.57195661e-11,-1.11140331e-10,8.45990149e-12,1.64055546e-09
93550,1747.97249,1317.19442,331.510443,2.29266504e-09,-4.75493713e-10,1.06344307e-10,-2.12298278e-10,6.46826791e-11,1.77590004e-09
93552,4310.59165,1383.41133,350.069604,2.21051977e-09,-4.87315901e-10,4.87162506e-11,-9.72589992e-11,1.07461105e-11,1.68540723e-09
93554,1972.09516,1277.01512,332.328827,2.42011338e-09,-5.12814863e-10,1.00317304e-10,-2.00251411e-10,5.39151075e-11,1.86127951e-09
93562,4714.16103,1164.37337,338.161501,2.681681e-09,-5.76089142e-10,4.57702567e-11,-9.13695684e-11,8.58077139e-12,2.06857332e-09
93566,3630.47268,1154.52467,261.830553,3.36907387e-09,-7.08096674e-10,6.9741608e-11,-1.39095823e-10,1.36225796e-11,2.60524556e-09
93572,3547.84094,1454.96476,270.225931,2.67318711e-09,-5.87899504e-10,7.21935819e-11,-1.43985233e-10,1.48906381e-11,2.02838659e-09
93578,3453.25313,1354.2827,268.28001,2.72931428e-09,-5.68151473e-10,6.77022548e-11,-1.35065995e-10,1.48551599e-11,2.10865423e-09
93584,2452.05121,1577.61901,306.16197,2.20709775e-09,-4.93525938e-10,9.35325672e-11,-1.86630557e-10,3.56751234e-11,1.65614895e-09
93586,1794.81958,1338.69815,324.879377,2.30645513e-09,-4.81120906e-10,1.06367582e-10,-2.1232971e-10,6.17583154e-11,1.78113041e-09
93594,4753.78077,1316.33141,307.5157,2.47635129e-09,-5.15046626e-10,4.45986191e-11,-8.90224897e-11,7.58185232e-12,1.92446265e-09
93602,2050.64821,1337.51443,283.274045,2.63507891e-09,-5.50310557e-10,1.06858043e-10,-2.13209538e-10,4.67846771e-11,2.02520153e-09
93608,3694.95147,1626.29508,247.831238,2.48861963e-09,-5.31287959e-10,6.90975196e-11,-1.37785769e-10,1.24112185e-11,1.90105464e-09
93610,4921.74436,1070.84447,317.81307,2.95473989e-09,-6.03821926e-10,4.30730253e-11,-8.59826043e-11,7.22319845e-12,2.31523158e-09
93616,2025.53026,1124.91731,313.247084,3.06294851e-09,-6.73655005e-10,1.14725409e-10,-2.28906059e-10,5.56186339e-11,2.33073149e-09
93618,4435.75715,1462.1039,357.419572,2.11457483e-09,-4.82245175e-10,4.89605487e-11,-9.77414602e-11,1.04869873e-11,1.59403573e-09
93626,2063.07085,1076.58652,327.345388,2.85240014e-09,-5.83548981e-10,9.60282884e-11,-1.91691393e-10,4.85496414e-11,2.2217377e-09
93632,4237.50694,1182.17912,362.656199,2.53647778e-09,-5.58423736e-10,5.01219027e-11,-1.00067781e-10,1.16885836e-11,1.93979675e-09
93646,3777.64908,1561.92469,309.691973,2.28230862e-09,-5.26163269e-10,6.51210561e-11,-1.29928548e-10,1.43295568e-11,1.70566742e-09
93648,1622.62922,1030.93593,336.437878,3.01272018e-09,-6.35390709e-10,1.2484829e-10,-2.49188368e-10,8.26450398e-11,2.33563443e-09
93650,4066.26299,1293.9164,339.407093,2.51666414e-09,-5.69885194e-10,5.64601182e-11,-1.12689442e-10,1.26672658e-11,1.90321689e-09
93656,2775.35481,1242.06535,305.021825,2.69447254e-09,-5.68357246e-10,7.85561016e-11,-1.56776738e-10,2.61221315e-11,2.07401679e-09
93658,4322.66776,1462.04951,320.170678,2.35304738e-09,-5.37744323e-10,5.52784246e-11,-1.10309116e-10,1.06051771e-11,1.77087754e-09
93660,1487.70986,1007.64984,262.929848,3.91683538e-09,-8.28439825e-10,1.68665391e-10,-3.36289206e-10,9.51654085e-11,3.01593715e-09
93672,2153.84528,1407.18537,292.745412,2.34137601e-09,-4.75770566e-10,9.26746004e-11,-1.84966676e-10,4.02914229e-11,1.81360479e-09
93674,2915.1625,1401.49368,333.208119,2.26958145e-09,-4.98320278e-10,7.30126495e-11,-1.45740715e-10,2.50534125e-11,1.72358652e-09
93676,2470.56678,1120.97588,362.982646,2.57680218e-09,-5.46434511e-10,7.92576046e-11,-1.5824654e-10,3.64376099e-11,1.98781635e-09
93692,4418.10065,1321.72423,307.964054,2.68405179e-09,-6.04161252e-10,5.55807781e-11,-1.1089838e-10,9.86507942e-12,2.03443802e-09
93696,2705.11698,1233.34296,277.578113,2.87276558e-09,-5.88394373e-10,8.23429743e-11,-1.64299482e-10,2.56948538e-11,2.22810955e-09
93700,3346.0782,1445.84561,251.778516,2.67304323e-09,-5.51150908e-10,7.13842026e-11,-1.42383022e-10,1.52445988e-11,2.06613811e-09
93702,4165.23728,1502.63838,285.873835,2.29869577e-09,-4.79067093e-10,5.24188984e-11,-1.04610056e-10,9.79397607e-12,1.77723149e-09
93714,3414.01934,1390.02395,291.773708,2.43040542e-09,-5.02141629e-10,6.25048582e-11,-1.24746501e-10,1.55464897e-11,1.88156863e-09
93722,4183.11685,1213.4079,268.722412,3.11764472e-09,-6.56383745e-10,5.89040343e-11,-1.17499556e-10,9.84654375e-12,2.412512e-09
93724,2413.35086,1029.0048,314.5096,3.36890454e-09,-7.40744245e-10,9.97457023e-11,-1.99014674e-10,3.9538743e-11,2.56843007e-09
93730,4418.36153,1025.91809,286.738003,3.23824581e-09,-6.32081455e-10,4.80918178e-11,-9.59852504e-11,8.45350036e-12,2.56672443e-09
93732,2921.86793,1193.92391,290.496817,2.84975932e-09,-5.82802435e-10,7.41828024e-11,-1.48042902e-10,2.2190945e-11,2.21528773e-09
93740,2915.48354,1615.09771,287.425311,2.33500987e-09,-5.31624407e-10,8.67813202e-11,-1.73096876e-10,2.45935972e-11,1.7416635e-09
93742,2152.96084,1019.63879,276.747574,3.51785926e-09,-7.14431981e-10,1.06083828e-10,-2.11640118e-10,4.2797813e-11,2.7406688e-09
93744,2089.47861,1407.65934,302.62094,2.49285795e-09,-5.5101355e-10,1.09764292e-10,-2.19003444e-10,4.97382279e-11,1.88234348e-09
93746,1364.2524,1102.61675,298.028302,3.30002218e-09,-7.29153581e-10,1.73022959e-10,-3.45097148e-10,1.2052603e-10,2.51932044e-09
93748,1215.47556,1470.95522,262.391791,2.57359752e-09,-5.41503249e-10,1.80775175e-10,-3.60516162e-10,1.24322141e-10,1.97667543e-09
93750,2595.57242,1280.24592,295.355448,2.61190031e-09,-5.37139369e-10,8.116092e-11,-1.61978581e-10,2.85679055e-11,2.02251119e-09
93754,3779.22539,1396.50287,337.551957,2.21512001e-09,-4.79151726e-10,5.47931773e-11,-1.09387321e-10,1.38966763e-11,1.69527081e-09
93762,1600.75757,1369.38532,340.685419,2.20069662e-09,-4.68414734e-10,1.16591592e-10,-2.32748432e-10,7.91678945e-11,1.69529294e-09
93766,2570.08963,1395.94721,288.454805,2.68909393e-09,-6.05576122e-10,9.80822943e-11,-1.95637367e-10,3.26866678e-11,2.0186494e-09
93768,2500.81385,1784.1534,277.13698,2.12616038e-09,-4.75129787e-10,9.82797906e-11,-1.96026299e-10,3.26923335e-11,1.58597642e-09
93770,2670.52406,1207.21787,304.108954,2.66440672e-09,-5.39277289e-10,7.60255219e-11,-1.51751441e-10,2.68522064e-11,2.07625572e-09
93774,4695.30263,1322.3497,284.493495,2.63159748e-09,-5.43981144e-10,4.7424232e-11,-9.46389922e-11,7.45362439e-12,2.0478552e-09
93776,1900.06595,1383.7837,333.590183,2.21645602e-09,-4.70938449e-10,1.01747439e-10,-2.03113466e-10,5.71293712e-11,1.70128091e-09
93782,3505.16802,1293.8953,290.001378,2.92296926e-09,-6.61000532e-10,7.42797188e-11,-1.48158742e-10,1.66194167e-11,2.20470912e-09
93794,2322.19717,1168.35373,347.404706,2.73743298e-09,-6.17755385e-10,9.63332537e-11,-1.92266906e-10,4.463542e-11,2.06837936e-09
93810,2989.10191,1104.16693,307.291266,2.78141729e-09,-5.4070127e-10,6.44220727e-11,-1.2861134e-10,2.04237925e-11,2.19695054e-09
93818,1607.56339,1690.05969,261.845399,2.32995565e-09,-5.11445254e-10,1.51684474e-10,-3.02457986e-10,7.87391219e-11,1.74647601e-09
93822,1735.11588,1606.38041,299.998823,2.27302127e-09,-5.23107394e-10,1.38351903e-10,-2.75968722e-10,7.5709725e-11,1.68800678e-09
93824,1707.29833,1373.29407,310.358127,2.52834805e-09,-5.6529898e-10,1.32522282e-10,-2.6440388e-10,7.66447892e-11,1.90781226e-09
93830,3188.8592,1017.46417,380.090638,2.7928778e-09,-6.02791507e-10,6.40949713e-11,-1.27976378e-10,2.27264372e-11,2.14893133e-09
93834,1468.09288,1441.06974,284.868734,2.41319515e-09,-5.03717385e-10,1.40521553e-10,-2.80371789e-10,8.75051782e-11,1.8571327e-09
93836,3097.89348,1333.94086,356.159802,2.34198323e-09,-5.34455592e-10,7.09574458e-11,-1.41641674e-10,2.39884931e-11,1.76083191e-09
93844,3052.34796,1444.93776,302.330877,2.54965388e-09,-5.90004687e-10,8.35847164e-11,-1.66734664e-10,2.34691608e-11,1.89996841e-09
93856,2196.91474,1360.13701,277.397838,2.75024589e-09,-5.95035064e-10,1.09411873e-10,-2.18243365e-10,4.27374736e-11,2.08911681e-09
93858,1475.46178,1266.88597,358.25542,2.40738168e-09,-5.38066793e-10,1.34594801e-10,-2.6865358e-10,1.03939666e-10,1.83919577e-09
93860,2138.0943,1269.03357,324.240337,2.45416122e-09,-5.12289717e-10,9.26532076e-11,-1.84952715e-10,4.46711151e-11,1.89424311e-09
93866,4792.65662,1537.9648,278.01142,2.3955178e-09,-5.16526958e-10,4.98994063e-11,-9.95526773e-11,7.2172622e-12,1.83655483e-09
93868,3501.15263,1179.23889,268.612266,3.21997059e-09,-6.7815769e-10,7.06572243e-11,-1.40938963e-10,1.49658171e-11,2.48649698e-09
93870,3243.77215,1563.84235,283.220822,2.22307994e-09,-4.64476319e-10,6.70047153e-11,-1.33711432e-10,1.71506182e-11,1.70904752e-09
93878,1728.46936,1274.08576,325.989331,2.5810344e-09,-5.69452235e-10,1.24382061e-10,-2.48217689e-10,7.47636796e-11,1.96251022e-09
93880,2123.53935,1234.92911,288.108877,3.05983512e-09,-6.8539517e-10,1.19578608e-10,-2.3849454e-10,4.99079583e-11,2.30543198e-09
93888,2191.55774,1591.60596,281.432238,2.14638296e-09,-4.40506985e-10,9.36240692e-11,-1.86836924e-10,3.8315168e-11,1.65097828e-09
93890,3363.02911,1048.08077,279.921581,3.35183484e-09,-6.75810132e-10,6.7375188e-11,-1.34438126e-10,1.61336176e-11,2.62509539e-09
93896,2957.74024,1152.69333,328.779085,2.77623264e-09,-5.95038584e-10,7.32960634e-11,-1.46300101e-10,2.43217417e-11,2.13251176e-09
93908,1025.58912,1476.67107,274.754807,2.59571259e-09,-5.74171643e-10,2.21285368e-10,-4.41212586e-10,1.85201377e-10,1.98681511e-09
93910,3045.52824,1373.81418,283.066088,2.75946985e-09,-6.15276417e-10,8.34704963e-11,-1.66490656e-10,2.20468622e-11,2.08322014e-09
93920,1642.05394,1045.73966,304.04372,3.2790688e-09,-6.9504623e-10,1.35209373e-10,-2.69770684e-10,7.99213933e-11,2.52938265e-09
93930,3673.01515,1227.98408,248.952924,3.26047743e-09,-6.77005348e-10,6.92368728e-11,-1.38072126e-10,1.26599537e-11,2.52729678e-09
93934,4087.78818,1533.08626,270.6183,2.49353123e-09,-5.42788284e-10,6.09014589e-11,-1.21478175e-10,1.05050223e-11,1.90067125e-09
93938,4679.29233,1609.59637,260.470095,2.42007564e-09,-5.20419318e-10,5.33377451e-11,-1.06383251e-10,7.34191339e-12,1.85395272e-09
